NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_90	Ripk3	receptor-interacting serine-threonine kinase 3 [Source:MGI Symbol;Acc:MGI:2154952]	6324	0.2773020267486572	0.4370793	No	
row_91	Msn	moesin [Source:MGI Symbol;Acc:MGI:97167]	6357	0.2747795283794403	0.43862975	No	
row_92	F2r	coagulation factor II (thrombin) receptor [Source:MGI Symbol;Acc:MGI:101802]	6438	0.2688371241092682	0.43778387	No	
row_93	Myl9	myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]	6660	0.2442902773618698	0.42981875	No	
row_94	Pdgfra	platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]	6671	0.24347341060638428	0.4320832	No	
row_95	Clca3a2	chloride channel accessory 3A2 [Source:MGI Symbol;Acc:MGI:1931471]	6702	0.23996856808662415	0.4333375	No	
row_96	C4b	complement component 4B (Chido blood group) [Source:MGI Symbol;Acc:MGI:88228]	6833	0.230515718460083	0.4296326	No	
row_97	Robo1	roundabout guidance receptor 1 [Source:MGI Symbol;Acc:MGI:1274781]	6916	0.22199773788452148	0.4281607	No	
row_98	Duoxa2	dual oxidase maturation factor 2 [Source:MGI Symbol;Acc:MGI:1914061]	6931	0.22030703723430634	0.4299694	No	
row_99	Flna	filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]	6932	0.21994899213314056	0.4324534	No	
row_100	Rbpms	RNA binding protein gene with multiple splicing [Source:MGI Symbol;Acc:MGI:1334446]	6972	0.2168639898300171	0.43301007	No	
row_101	Plet1	placenta expressed transcript 1 [Source:MGI Symbol;Acc:MGI:1923759]	6986	0.2159290611743927	0.43481785	No	
row_102	Ier3	immediate early response 3 [Source:MGI Symbol;Acc:MGI:104814]	7056	0.21058642864227295	0.43384787	No	
row_103	Ogn	osteoglycin [Source:MGI Symbol;Acc:MGI:109278]	7091	0.20590829849243164	0.43452346	No	
row_104	Saa3	serum amyloid A 3 [Source:MGI Symbol;Acc:MGI:98223]	7190	0.19681745767593384	0.4319908	No	
row_105	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A [Source:MGI Symbol;Acc:MGI:1306826]	7328	0.18431511521339417	0.42742446	No	
row_106	Lum	lumican [Source:MGI Symbol;Acc:MGI:109347]	7414	0.17817066609859467	0.425312	No	
row_107	Slpi	secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297]	7820	0.1418197900056839	0.40726107	No	
row_108	Abi3bp	ABI family member 3 binding protein [Source:MGI Symbol;Acc:MGI:2444583]	7841	0.13977761566638947	0.40786916	No	
row_109	Sparcl1	SPARC-like 1 [Source:MGI Symbol;Acc:MGI:108110]	7929	0.13254576921463013	0.4051444	No	
row_110	Cxcl2	chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]	7998	0.1264384239912033	0.40327266	No	
row_111	Gm24616	predicted gene, 24616 [Source:MGI Symbol;Acc:MGI:5454393]	8307	0.1018466055393219	0.3894772	No	
row_112	Plaur	plasminogen activator, urokinase receptor [Source:MGI Symbol;Acc:MGI:97612]	8365	0.09753948450088501	0.38781285	No	
row_113	Gja1	gap junction protein, alpha 1 [Source:MGI Symbol;Acc:MGI:95713]	8699	0.06798838824033737	0.3724219	No	
row_114	Tgm2	transglutaminase 2, C polypeptide [Source:MGI Symbol;Acc:MGI:98731]	9044	0.03821961209177971	0.356161	No	
row_115	Col12a1	collagen, type XII, alpha 1 [Source:MGI Symbol;Acc:MGI:88448]	9123	0.030213672667741776	0.35271728	No	
row_116	Cxcl10	chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]	9149	0.028150858357548714	0.35182208	No	
row_117	Lgals1	lectin, galactose binding, soluble 1 [Source:MGI Symbol;Acc:MGI:96777]	9164	0.027110351249575615	0.3514489	No	
row_118	Clu	clusterin [Source:MGI Symbol;Acc:MGI:88423]	9367	0.007662724703550339	0.3417334	No	
row_119	Grem1	gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]	10291	0.0	0.29694498	No	
row_120	1700056E22Rik	RIKEN cDNA 1700056E22 gene [Source:MGI Symbol;Acc:MGI:1920613]	10882	-0.01144208200275898	0.26844454	No	
row_121	Krt14	keratin 14 [Source:MGI Symbol;Acc:MGI:96688]	11079	-0.026522528380155563	0.2592332	No	
row_122	Acta2	actin alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]	11160	-0.03377665579319	0.2557327	No	
row_123	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A [Source:MGI Symbol;Acc:MGI:1927072]	11286	-0.045818787068128586	0.2501845	No	
row_124	Scarna17	small Cajal body-specific RNA 17 [Source:MGI Symbol;Acc:MGI:3819483]	11667	-0.07649333029985428	0.23260896	No	
row_125	Pcolce	procollagen C-endopeptidase enhancer protein [Source:MGI Symbol;Acc:MGI:105099]	11894	-0.09506922960281372	0.222716	No	
row_126	Zbp1	Z-DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1927449]	12035	-0.10871470719575882	0.2171503	No	
row_127	Khdc1a	KH domain containing 1A [Source:MGI Symbol;Acc:MGI:2676610]	12119	-0.11550953984260559	0.21442723	No	
row_128	Emp3	epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]	12147	-0.1175239309668541	0.21444432	No	
row_129	Sprr2h	small proline-rich protein 2H [Source:MGI Symbol;Acc:MGI:1330343]	12195	-0.12168186902999878	0.21353787	No	
row_130	Krt13	keratin 13 [Source:MGI Symbol;Acc:MGI:101925]	12292	-0.12955433130264282	0.2103426	No	
row_131	Fabp5	fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]	12318	-0.13159863650798798	0.2106157	No	
row_132	H2-Ab1	histocompatibility 2, class II antigen A, beta 1 [Source:MGI Symbol;Acc:MGI:103070]	12409	-0.1386563777923584	0.20781438	No	
row_133	Runx2	runt related transcription factor 2 [Source:MGI Symbol;Acc:MGI:99829]	12438	-0.1408056914806366	0.20804587	No	
row_134	B4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:MGI Symbol;Acc:MGI:1342057]	12467	-0.14328573644161224	0.20830537	No	
row_135	Retnlb	resistin like beta [Source:MGI Symbol;Acc:MGI:1888505]	12635	-0.1593383401632309	0.2020012	No	
row_136	Ppic	peptidylprolyl isomerase C [Source:MGI Symbol;Acc:MGI:97751]	12708	-0.16660436987876892	0.20038897	No	
row_137	Ighm	immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448]	12924	-0.18560779094696045	0.19205227	No	
row_138	Hoxb6	homeobox B6 [Source:MGI Symbol;Acc:MGI:96187]	12927	-0.18607951700687408	0.19405672	No	
row_139	Wfdc18	WAP four-disulfide core domain 18 [Source:MGI Symbol;Acc:MGI:107506]	13363	-0.22311970591545105	0.1754682	No	
row_140	Hspa1a	heat shock protein 1A [Source:MGI Symbol;Acc:MGI:96244]	13648	-0.24858462810516357	0.16449454	No	
row_141	Tgfbi	transforming growth factor, beta induced [Source:MGI Symbol;Acc:MGI:99959]	13650	-0.2488117218017578	0.16725598	No	
row_142	Myl7	myosin, light polypeptide 7, regulatory [Source:MGI Symbol;Acc:MGI:107495]	13703	-0.2546752989292145	0.16760886	No	
row_143	S100a4	S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]	13721	-0.2559731900691986	0.16967477	No	
row_144	Igfbp3	insulin-like growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:96438]	13897	-0.27257049083709717	0.16426119	No	
row_145	Fabp4	fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]	13959	-0.27830934524536133	0.16444427	No	
row_146	Postn	periostin, osteoblast specific factor [Source:MGI Symbol;Acc:MGI:1926321]	14019	-0.28409627079963684	0.16478974	No	
row_147	Plod2	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]	14043	-0.28696492314338684	0.16691451	No	
row_148	Hspa1b	heat shock protein 1B [Source:MGI Symbol;Acc:MGI:99517]	14175	-0.30003076791763306	0.16394615	No	
row_149	Fbn1	fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]	14211	-0.30305948853492737	0.16567038	No	
row_150	Mfap5	microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387]	14243	-0.30560269951820374	0.16761743	No	
row_151	Krt6a	keratin 6A [Source:MGI Symbol;Acc:MGI:1100845]	14545	-0.31689193844795227	0.15659027	No	
row_152	Rbp1	retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]	14634	-0.3215925991535187	0.15595199	No	
row_153	Krt15	keratin 15 [Source:MGI Symbol;Acc:MGI:96689]	14815	-0.3381338119506836	0.15103623	No	
row_154	Snord37	small nucleolar RNA, C/D box 37 [Source:MGI Symbol;Acc:MGI:3819530]	14871	-0.3387764096260071	0.15219334	No	
row_155	Krt16	keratin 16 [Source:MGI Symbol;Acc:MGI:96690]	14967	-0.3387764096260071	0.15140945	No	
row_156	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]	15011	-0.3400445282459259	0.15316316	No	
row_157	Pdlim7	PDZ and LIM domain 7 [Source:MGI Symbol;Acc:MGI:1914649]	15160	-0.3561399579048157	0.15000355	No	
row_158	Irf1	interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]	15284	-0.36694973707199097	0.14817914	No	
row_159	mt-Tp	mitochondrially encoded tRNA proline [Source:MGI Symbol;Acc:MGI:102478]	15294	-0.3678356409072876	0.15189657	No	
row_160	Ifitm3	interferon induced transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1913391]	15369	-0.37527382373809814	0.15254389	No	
row_161	Ecm1	extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:103060]	15377	-0.37595903873443604	0.15645011	No	
row_162	Gm23130	predicted gene, 23130 [Source:MGI Symbol;Acc:MGI:5452907]	15409	-0.3789064586162567	0.15922502	No	
row_163	mt-Tc	mitochondrially encoded tRNA cysteine [Source:MGI Symbol;Acc:MGI:102490]	15442	-0.3820854723453522	0.16198729	No	
row_164	Gm23119	predicted gene, 23119 [Source:MGI Symbol;Acc:MGI:5452896]	15863	-0.4041646718978882	0.14617129	No	
row_165	Calcb	calcitonin-related polypeptide, beta [Source:MGI Symbol;Acc:MGI:2151254]	16177	-0.4265933930873871	0.13580075	No	
row_166	Fn1	fibronectin 1 [Source:MGI Symbol;Acc:MGI:95566]	16482	-0.4489487111568451	0.12611939	No	
row_167	Pla2g2a	phospholipase A2, group IIA (platelets, synovial fluid) [Source:MGI Symbol;Acc:MGI:104642]	16593	-0.4569684863090515	0.12594244	No	
row_168	Rpl30	ribosomal protein L30 [Source:MGI Symbol;Acc:MGI:98037]	16822	-0.4748225212097168	0.12024117	No	
row_169	Snord35a	small nucleolar RNA, C/D box 35A [Source:MGI Symbol;Acc:MGI:1351319]	17105	-0.49928396940231323	0.11219583	No	
row_170	Dsg3	desmoglein 3 [Source:MGI Symbol;Acc:MGI:99499]	17137	-0.5028607845306396	0.11637062	No	
row_171	Lamb1	laminin B1 [Source:MGI Symbol;Acc:MGI:96743]	17696	-0.5649793148040771	0.09567434	No	
row_172	Snord104	small nucleolar RNA, C/D box 104 [Source:MGI Symbol;Acc:MGI:3819515]	18275	-0.6296544075012207	0.07473798	No	
row_173	Ifi27l2a	interferon, alpha-inducible protein 27 like 2A [Source:MGI Symbol;Acc:MGI:1924183]	18478	-0.6572834253311157	0.072358996	No	
row_174	Gm24339	predicted gene, 24339 [Source:MGI Symbol;Acc:MGI:5454116]	18726	-0.6917902231216431	0.06818608	No	
row_175	Tns1	tensin 1 [Source:MGI Symbol;Acc:MGI:104552]	18864	-0.7090175151824951	0.06954547	No	
row_176	Rpl13a	ribosomal protein L13A [Source:MGI Symbol;Acc:MGI:1351455]	20197	-1.0301225185394287	0.016544057	No	
row_177	Rpph1	ribonuclease P RNA component H1 [Source:MGI Symbol;Acc:MGI:1934664]	20257	-1.057234764099121	0.025620969	No	
