NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_23	Efemp1	epidermal growth factor-containing fibulin-like extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:1339998]	464	1.0899574756622314	0.37894413	Yes	
row_24	Tacstd2	tumor-associated calcium signal transducer 2 [Source:MGI Symbol;Acc:MGI:1861606]	465	1.0892757177352905	0.38875827	Yes	
row_25	Cxcl5	chemokine (C-X-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:1096868]	515	1.0415900945663452	0.39576507	Yes	
row_26	Ckb	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]	540	1.0159319639205933	0.40375382	Yes	
row_27	Mmp7	matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189]	564	0.9969363808631897	0.41161996	Yes	
row_28	Igfbp7	insulin-like growth factor binding protein 7 [Source:MGI Symbol;Acc:MGI:1352480]	567	0.9935197234153748	0.42047432	Yes	
row_29	Ccl9	chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]	569	0.9930220246315002	0.42937273	Yes	
row_30	Clca3a2	chloride channel accessory 3A2 [Source:MGI Symbol;Acc:MGI:1931471]	601	0.9777330756187439	0.43667763	Yes	
row_31	Emp3	epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]	632	0.9691243171691895	0.4439535	Yes	
row_32	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b [Source:MGI Symbol;Acc:MGI:1314883]	656	0.9549386501312256	0.45144123	Yes	
row_33	Fbln1	fibulin 1 [Source:MGI Symbol;Acc:MGI:95487]	670	0.9453976154327393	0.45932826	Yes	
row_34	Dcn	decorin [Source:MGI Symbol;Acc:MGI:94872]	679	0.9394397139549255	0.46740422	Yes	
row_35	Ccl2	chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]	691	0.9308578372001648	0.4752573	Yes	
row_36	Ereg	epiregulin [Source:MGI Symbol;Acc:MGI:107508]	702	0.9217701554298401	0.48307702	Yes	
row_37	Sulf2	sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]	721	0.9061758518218994	0.49036804	Yes	
row_38	Ly6d	lymphocyte antigen 6 complex, locus D [Source:MGI Symbol;Acc:MGI:96881]	771	0.8720963001251221	0.49584773	Yes	
row_39	Ogn	osteoglycin [Source:MGI Symbol;Acc:MGI:109278]	813	0.8548911213874817	0.5015606	Yes	
row_40	Snord37	small nucleolar RNA, C/D box 37 [Source:MGI Symbol;Acc:MGI:3819530]	902	0.8406690359115601	0.5048647	Yes	
row_41	Clca4b	chloride channel accessory 4B [Source:MGI Symbol;Acc:MGI:2139790]	1057	0.7911283373832703	0.50451976	Yes	
row_42	Mfsd2a	MFSD2 lysolipid transporter A, lysophospholipid [Source:MGI Symbol;Acc:MGI:1923824]	1172	0.7609966993331909	0.50584435	Yes	
row_43	Dsg3	desmoglein 3 [Source:MGI Symbol;Acc:MGI:99499]	1351	0.7132989764213562	0.5036336	Yes	
row_44	Cd34	CD34 antigen [Source:MGI Symbol;Acc:MGI:88329]	1423	0.6921988725662231	0.50642496	Yes	
row_45	Tnfsf9	tumor necrosis factor (ligand) superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101058]	1539	0.6617652773857117	0.50680697	Yes	
row_46	Saa3	serum amyloid A 3 [Source:MGI Symbol;Acc:MGI:98223]	1591	0.651375412940979	0.5102009	Yes	
row_47	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5 [Source:MGI Symbol;Acc:MGI:1298205]	1663	0.6376157999038696	0.51250046	Yes	
row_48	Gm24616	predicted gene, 24616 [Source:MGI Symbol;Acc:MGI:5454393]	1787	0.6108487844467163	0.51203555	Yes	
row_49	Krt14	keratin 14 [Source:MGI Symbol;Acc:MGI:96688]	1791	0.6103351712226868	0.51738894	Yes	
row_50	Cxcl2	chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]	1803	0.6076117753982544	0.5223296	Yes	
row_51	Car12	carbonic anhydrase 12 [Source:MGI Symbol;Acc:MGI:1923709]	1814	0.6040613055229187	0.5272869	Yes	
row_52	Cd44	CD44 antigen [Source:MGI Symbol;Acc:MGI:88338]	1835	0.5983462333679199	0.53170735	Yes	
row_53	Gm23130	predicted gene, 23130 [Source:MGI Symbol;Acc:MGI:5452907]	1844	0.5969732999801636	0.5366978	Yes	
row_54	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3 [Source:MGI Symbol;Acc:MGI:1861722]	1924	0.5812671780586243	0.53810143	Yes	
row_55	Cxcl1	chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]	1945	0.5780186653137207	0.5423387	Yes	
row_56	Dhrs9	dehydrogenase/reductase (SDR family) member 9 [Source:MGI Symbol;Acc:MGI:2442798]	1984	0.5694191455841064	0.54562515	Yes	
row_57	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A [Source:MGI Symbol;Acc:MGI:1306826]	2018	0.5627877116203308	0.54909444	Yes	
row_58	Lrg1	leucine-rich alpha-2-glycoprotein 1 [Source:MGI Symbol;Acc:MGI:1924155]	2104	0.5471344590187073	0.5498994	Yes	
row_59	Antxr1	anthrax toxin receptor 1 [Source:MGI Symbol;Acc:MGI:1916788]	2404	0.5153827667236328	0.540034	Yes	
row_60	Flna	filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]	2445	0.5132418870925903	0.54271716	Yes	
row_61	Mfap5	microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387]	2507	0.5033727884292603	0.54429245	Yes	
row_62	Taf1d	TATA-box binding protein associated factor, RNA polymerase I, D [Source:MGI Symbol;Acc:MGI:1922566]	2515	0.5018882155418396	0.54847467	Yes	
row_63	Duoxa2	dual oxidase maturation factor 2 [Source:MGI Symbol;Acc:MGI:1914061]	2550	0.49760061502456665	0.55130816	Yes	
row_64	Tnip3	TNFAIP3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:3041165]	2554	0.4970199465751648	0.55564064	Yes	
row_65	Fabp4	fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]	2621	0.49157920479774475	0.556867	Yes	
row_66	Postn	periostin, osteoblast specific factor [Source:MGI Symbol;Acc:MGI:1926321]	2628	0.49157920479774475	0.5610049	Yes	
row_67	Snord17	small nucleolar RNA, C/D box 17 [Source:MGI Symbol;Acc:MGI:3819523]	2756	0.48877400159835815	0.559246	Yes	
row_68	Aspn	asporin [Source:MGI Symbol;Acc:MGI:1913945]	2937	0.47304102778434753	0.5547735	Yes	
row_69	Cdh11	cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]	2946	0.471544086933136	0.55863386	Yes	
row_70	Ripk3	receptor-interacting serine-threonine kinase 3 [Source:MGI Symbol;Acc:MGI:2154952]	2972	0.4682277739048004	0.56163937	Yes	
row_71	Reg3g	regenerating islet-derived 3 gamma [Source:MGI Symbol;Acc:MGI:109406]	3002	0.46420741081237793	0.56441456	Yes	
row_72	Plod2	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]	3022	0.46246883273124695	0.5676593	Yes	
row_73	Pdgfra	platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]	3034	0.4610213041305542	0.5712793	Yes	
row_74	Snord104	small nucleolar RNA, C/D box 104 [Source:MGI Symbol;Acc:MGI:3819515]	3068	0.45826447010040283	0.5738068	Yes	
row_75	Khdc1a	KH domain containing 1A [Source:MGI Symbol;Acc:MGI:2676610]	3188	0.44495007395744324	0.5720413	No	
row_76	Tnfrsf8	tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]	3241	0.4391232132911682	0.5734744	No	
row_77	Sparcl1	SPARC-like 1 [Source:MGI Symbol;Acc:MGI:108110]	3510	0.4279961585998535	0.5643259	No	
row_78	Reg3b	regenerating islet-derived 3 beta [Source:MGI Symbol;Acc:MGI:97478]	3573	0.42718008160591125	0.5651662	No	
row_79	Lum	lumican [Source:MGI Symbol;Acc:MGI:109347]	3652	0.42430150508880615	0.5652041	No	
row_80	Wfdc18	WAP four-disulfide core domain 18 [Source:MGI Symbol;Acc:MGI:107506]	4058	0.41083061695098877	0.54925305	No	
row_81	Fabp5	fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]	4109	0.4042699337005615	0.5504692	No	
row_82	Heg1	heart development protein with EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:1924696]	4183	0.39390572905540466	0.5504759	No	
row_83	Ighm	immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448]	4300	0.38294410705566406	0.5482973	No	
row_84	Sprr2h	small proline-rich protein 2H [Source:MGI Symbol;Acc:MGI:1330343]	4497	0.36602237820625305	0.54208416	No	
row_85	Myl7	myosin, light polypeptide 7, regulatory [Source:MGI Symbol;Acc:MGI:107495]	4545	0.3610612452030182	0.5430566	No	
row_86	Calcb	calcitonin-related polypeptide, beta [Source:MGI Symbol;Acc:MGI:2151254]	4564	0.35970091819763184	0.545424	No	
row_87	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1 [Source:MGI Symbol;Acc:MGI:109249]	4726	0.3446647822856903	0.5407168	No	
row_88	Ier3	immediate early response 3 [Source:MGI Symbol;Acc:MGI:104814]	4929	0.3290536403656006	0.5338795	No	
row_89	Vim	vimentin [Source:MGI Symbol;Acc:MGI:98932]	4933	0.32886481285095215	0.536697	No	
row_90	Snord35a	small nucleolar RNA, C/D box 35A [Source:MGI Symbol;Acc:MGI:1351319]	5050	0.3203294575214386	0.5339542	No	
row_91	Gm24494	predicted gene, 24494 [Source:MGI Symbol;Acc:MGI:5454271]	5333	0.29767000675201416	0.52295214	No	
row_92	Tnc	tenascin C [Source:MGI Symbol;Acc:MGI:101922]	5445	0.28974127769470215	0.5201764	No	
row_93	Tnf	tumor necrosis factor [Source:MGI Symbol;Acc:MGI:104798]	5539	0.2836124897003174	0.5182189	No	
row_94	Ltf	lactotransferrin [Source:MGI Symbol;Acc:MGI:96837]	5918	0.2556650638580322	0.50218	No	
row_95	Il4ra	interleukin 4 receptor, alpha [Source:MGI Symbol;Acc:MGI:105367]	5985	0.2508270740509033	0.5012372	No	
row_96	F3	coagulation factor III [Source:MGI Symbol;Acc:MGI:88381]	6108	0.2437729388475418	0.49751353	No	
row_97	Adamdec1	ADAM-like, decysin 1 [Source:MGI Symbol;Acc:MGI:1917650]	6135	0.2419702261686325	0.498432	No	
row_98	Acta2	actin alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]	6329	0.22927485406398773	0.49113244	No	
row_99	Ddah1	dimethylarginine dimethylaminohydrolase 1 [Source:MGI Symbol;Acc:MGI:1916469]	6382	0.22625556588172913	0.49064764	No	
row_100	Hspb1	heat shock protein 1 [Source:MGI Symbol;Acc:MGI:96240]	6534	0.21686626970767975	0.4852743	No	
row_101	Ptgs2	prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]	6612	0.2126563936471939	0.4834539	No	
row_102	Grem1	gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]	6646	0.21108822524547577	0.48375446	No	
row_103	Ifitm3	interferon induced transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1913391]	6742	0.20535576343536377	0.4809948	No	
row_104	Icam1	intercellular adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:96392]	7059	0.186249241232872	0.467339	No	
row_105	Rpl13a	ribosomal protein L13A [Source:MGI Symbol;Acc:MGI:1351455]	7151	0.181169793009758	0.46455556	No	
row_106	Lpcat4	lysophosphatidylcholine acyltransferase 4 [Source:MGI Symbol;Acc:MGI:2138993]	7279	0.17196305096149445	0.45994225	No	
row_107	Rpph1	ribonuclease P RNA component H1 [Source:MGI Symbol;Acc:MGI:1934664]	7298	0.17083324491977692	0.46060798	No	
row_108	Hoxb6	homeobox B6 [Source:MGI Symbol;Acc:MGI:96187]	7721	0.14249294996261597	0.44141433	No	
row_109	C3	complement component 3 [Source:MGI Symbol;Acc:MGI:88227]	7736	0.14153911173343658	0.44201022	No	
row_110	Plet1	placenta expressed transcript 1 [Source:MGI Symbol;Acc:MGI:1923759]	7944	0.1286705732345581	0.43312487	No	
row_111	Mmp2	matrix metallopeptidase 2 [Source:MGI Symbol;Acc:MGI:97009]	7974	0.12733525037765503	0.4328649	No	
row_112	Osmr	oncostatin M receptor [Source:MGI Symbol;Acc:MGI:1330819]	8161	0.11614684015512466	0.42488575	No	
row_113	S100a4	S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]	8208	0.11304645240306854	0.42367214	No	
row_114	mt-Tc	mitochondrially encoded tRNA cysteine [Source:MGI Symbol;Acc:MGI:102490]	8217	0.11248892545700073	0.42429745	No	
row_115	Ecm1	extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:103060]	8402	0.10167823731899261	0.41628498	No	
row_116	Slpi	secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297]	8527	0.09378697723150253	0.4111129	No	
row_117	Clu	clusterin [Source:MGI Symbol;Acc:MGI:88423]	8732	0.08121725916862488	0.4019456	No	
row_118	Cxcl12	chemokine (C-X-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:103556]	9280	0.05338103324174881	0.37588343	No	
row_119	Lamb1	laminin B1 [Source:MGI Symbol;Acc:MGI:96743]	9319	0.05280011519789696	0.3745152	No	
row_120	Duox2	dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280]	9405	0.04824449121952057	0.37082526	No	
row_121	Col12a1	collagen, type XII, alpha 1 [Source:MGI Symbol;Acc:MGI:88448]	9500	0.04486693814396858	0.3666682	No	
row_122	Retnlb	resistin like beta [Source:MGI Symbol;Acc:MGI:1888505]	9529	0.043492525815963745	0.36570135	No	
row_123	Nos2	nitric oxide synthase 2, inducible [Source:MGI Symbol;Acc:MGI:97361]	9632	0.040263544768095016	0.3611146	No	
row_124	AW112010	expressed sequence AW112010 [Source:MGI Symbol;Acc:MGI:2147706]	9676	0.03901372104883194	0.3593795	No	
row_125	Tnfaip3	tumor necrosis factor, alpha-induced protein 3 [Source:MGI Symbol;Acc:MGI:1196377]	10114	0.01781686581671238	0.33833468	No	
row_126	Pltp	phospholipid transfer protein [Source:MGI Symbol;Acc:MGI:103151]	10178	0.01461266353726387	0.33540928	No	
row_127	Krt15	keratin 15 [Source:MGI Symbol;Acc:MGI:96689]	10354	0.003629145910963416	0.32695013	No	
row_128	Bmp5	bone morphogenetic protein 5 [Source:MGI Symbol;Acc:MGI:88181]	10627	0.0	0.31375137	No	
row_129	Krt16	keratin 16 [Source:MGI Symbol;Acc:MGI:96690]	11098	0.0	0.2909447	No	
row_130	Krt6a	keratin 6A [Source:MGI Symbol;Acc:MGI:1100845]	11100	0.0	0.29089618	No	
row_131	B4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:MGI Symbol;Acc:MGI:1342057]	12167	-0.054696545004844666	0.23966148	No	
row_132	Tgm1	transglutaminase 1, K polypeptide [Source:MGI Symbol;Acc:MGI:98730]	12531	-0.07698316127061844	0.22274058	No	
row_133	Scarna17	small Cajal body-specific RNA 17 [Source:MGI Symbol;Acc:MGI:3819483]	12745	-0.09041398018598557	0.21321939	No	
row_134	Gm23119	predicted gene, 23119 [Source:MGI Symbol;Acc:MGI:5452896]	12973	-0.10416267067193985	0.20314273	No	
row_135	Pcolce	procollagen C-endopeptidase enhancer protein [Source:MGI Symbol;Acc:MGI:105099]	13022	-0.10679619759321213	0.20177576	No	
row_136	Pla2g2a	phospholipase A2, group IIA (platelets, synovial fluid) [Source:MGI Symbol;Acc:MGI:104642]	13237	-0.1195206567645073	0.1924683	No	
row_137	Gja1	gap junction protein, alpha 1 [Source:MGI Symbol;Acc:MGI:95713]	13275	-0.12227429449558258	0.19177455	No	
row_138	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A [Source:MGI Symbol;Acc:MGI:1927072]	13582	-0.14108151197433472	0.17819706	No	
row_139	Hspa1a	heat shock protein 1A [Source:MGI Symbol;Acc:MGI:96244]	13784	-0.1532997339963913	0.16982476	No	
row_140	F2r	coagulation factor II (thrombin) receptor [Source:MGI Symbol;Acc:MGI:101802]	14048	-0.1676839143037796	0.15857352	No	
row_141	Plat	plasminogen activator, tissue [Source:MGI Symbol;Acc:MGI:97610]	14091	-0.17060716450214386	0.15807262	No	
row_142	1700056E22Rik	RIKEN cDNA 1700056E22 gene [Source:MGI Symbol;Acc:MGI:1920613]	14443	-0.19448696076869965	0.14279269	No	
row_143	mt-Tp	mitochondrially encoded tRNA proline [Source:MGI Symbol;Acc:MGI:102478]	14541	-0.2024436742067337	0.13990976	No	
row_144	Dpt	dermatopontin [Source:MGI Symbol;Acc:MGI:1928392]	14665	-0.21215029060840607	0.13585263	No	
row_145	Cldn4	claudin 4 [Source:MGI Symbol;Acc:MGI:1313314]	14761	-0.21779119968414307	0.13320503	No	
row_146	Ubd	ubiquitin D [Source:MGI Symbol;Acc:MGI:1344410]	14789	-0.22027996182441711	0.13387953	No	
row_147	Irf1	interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]	14865	-0.2252441793680191	0.13226958	No	
row_148	Msn	moesin [Source:MGI Symbol;Acc:MGI:97167]	15096	-0.2404831349849701	0.12327556	No	
row_149	Hsph1	heat shock 105kDa/110kDa protein 1 [Source:MGI Symbol;Acc:MGI:105053]	15128	-0.24321520328521729	0.12396262	No	
row_150	Fbn1	fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]	15148	-0.24430736899375916	0.1252418	No	
row_151	Igtp	interferon gamma induced GTPase [Source:MGI Symbol;Acc:MGI:107729]	15462	-0.2658679783344269	0.112448946	No	
row_152	Rbp1	retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]	15651	-0.2798222601413727	0.10584742	No	
row_153	Rpl30	ribosomal protein L30 [Source:MGI Symbol;Acc:MGI:98037]	15713	-0.28564709424972534	0.105461024	No	
row_154	Hspa1b	heat shock protein 1B [Source:MGI Symbol;Acc:MGI:99517]	15925	-0.3036157488822937	0.0979578	No	
row_155	Tgm2	transglutaminase 2, C polypeptide [Source:MGI Symbol;Acc:MGI:98731]	16537	-0.35870280861854553	0.07154096	No	
row_156	Trim40	tripartite motif-containing 40 [Source:MGI Symbol;Acc:MGI:2684881]	16540	-0.35886403918266296	0.07467721	No	
row_157	C4b	complement component 4B (Chido blood group) [Source:MGI Symbol;Acc:MGI:88228]	16994	-0.4013174772262573	0.05631124	No	
row_158	Plaur	plasminogen activator, urokinase receptor [Source:MGI Symbol;Acc:MGI:97612]	17179	-0.4053201675415039	0.05103452	No	
row_159	Runx2	runt related transcription factor 2 [Source:MGI Symbol;Acc:MGI:99829]	17184	-0.40625691413879395	0.054500718	No	
row_160	Iigp1	interferon inducible GTPase 1 [Source:MGI Symbol;Acc:MGI:1926259]	17626	-0.4199773967266083	0.036885172	No	
row_161	Abi3bp	ABI family member 3 binding protein [Source:MGI Symbol;Acc:MGI:2444583]	17754	-0.43439534306526184	0.034636334	No	
row_162	Akt3	thymoma viral proto-oncogene 3 [Source:MGI Symbol;Acc:MGI:1345147]	17825	-0.4427194595336914	0.03522841	No	
row_163	Ifi27l2a	interferon, alpha-inducible protein 27 like 2A [Source:MGI Symbol;Acc:MGI:1924183]	18384	-0.49112483859062195	0.012576481	No	
row_164	Ltbp4	latent transforming growth factor beta binding protein 4 [Source:MGI Symbol;Acc:MGI:1321395]	18464	-0.5026134252548218	0.013271466	No	
row_165	Krt13	keratin 13 [Source:MGI Symbol;Acc:MGI:101925]	18622	-0.5156704783439636	0.010299154	No	
row_166	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1 [Source:MGI Symbol;Acc:MGI:894696]	18647	-0.5187082886695862	0.013808016	No	
row_167	Igfbp3	insulin-like growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:96438]	19128	-0.6004986763000488	-0.0040735365	No	
row_168	Tns1	tensin 1 [Source:MGI Symbol;Acc:MGI:104552]	19213	-0.6181849837303162	-0.0025798997	No	
row_169	Plau	plasminogen activator, urokinase [Source:MGI Symbol;Acc:MGI:97611]	19246	-0.6258837580680847	0.0015063934	No	
row_170	H2-Ab1	histocompatibility 2, class II antigen A, beta 1 [Source:MGI Symbol;Acc:MGI:103070]	19652	-0.7310749292373657	-0.01155933	No	
row_171	Pdlim7	PDZ and LIM domain 7 [Source:MGI Symbol;Acc:MGI:1914649]	19797	-0.7716308236122131	-0.011594667	No	
row_172	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]	19892	-0.8023827075958252	-0.008926694	No	
row_173	Bmp4	bone morphogenetic protein 4 [Source:MGI Symbol;Acc:MGI:88180]	19967	-0.8138002157211304	-0.005185355	No	
row_174	Gm24339	predicted gene, 24339 [Source:MGI Symbol;Acc:MGI:5454116]	20215	-0.9128113985061646	-0.008946743	No	
row_175	Zbp1	Z-DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1927449]	20333	-0.9810215830802917	-0.0057853404	No	
row_176	Cxcl10	chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]	20523	-1.1694172620773315	-0.0044203196	No	
row_177	Tgfbi	transforming growth factor, beta induced [Source:MGI Symbol;Acc:MGI:99959]	20746	-1.8963228464126587	0.0018926556	No	
